"p_id","program","comments","date_added","url","status","term","us_or_international","gpa","gre","gre_v","gre_aw","degree"
8579,"University of North Carolina (UNC), Political Science","E-mail to check the portal.","2025-03-10","https://www.thegradcafe.com/result/977354","Rejected on 7 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8580,"Loyola University Chicago, Philosophy","A month after acceptances and waitlists went out, ""Thank you for your interest in Loyola's Philosophy PhD program. With regret, I must inform you that we cannot offer you admission at this time. We wish you the best of luck as you pursue your educational goals.""","2025-03-10","https://www.thegradcafe.com/result/977353","Rejected on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8581,"University of British Columbia, Political Science","They made me search for an answer and all I got was a rude, poorly written e-mail informing me of the decision. I was hoping for something better from a respected university.","2025-03-10","https://www.thegradcafe.com/result/977352","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8582,"University of California (UCLA), Art History","I got an email from the department director of graduate studies.","2025-03-10","https://www.thegradcafe.com/result/977350","Accepted on 3 Feb","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8583,"University of Washington, Chemistry","NA","2025-03-10","https://www.thegradcafe.com/result/977349","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8584,"Duke University, Medical Physics","NA","2025-03-10","https://www.thegradcafe.com/result/977348","Accepted on 10 Mar","Fall 2025","American","3.6",NULL,NULL,NULL,"Masters"
8585,"University of Alberta, School/Clinical Child Psychology","Canadian applicant, in province. Received Email telling me to check admissions portal, generic rejection message in portal.","2025-03-10","https://www.thegradcafe.com/result/977347","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"Masters"
8586,"Columbia University, International Affairs","NA","2025-03-10","https://www.thegradcafe.com/result/977345","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"Masters"
8587,"University of Nevada, Reno, Information Systems","Rejected after interview. Bachelor's from Bangladesh, and Master's from Sweden. 1 first-authored paper at an A* conference, and 1 under review. 2 years of industry experience.","2025-03-10","https://www.thegradcafe.com/result/977344","Rejected on 10 Mar","Fall 2025","International","2.99",NULL,NULL,NULL,"PhD"
8588,"Columbia University, Political Science","4.0 and graduating a year early, research assistant over the summer, multiple internships & great LORs. I was not expecting this at all, but I am so grateful and so excited :) Good luck to everyone","2025-03-10","https://www.thegradcafe.com/result/977343","Accepted on 10 Mar","Fall 2025","International","4",NULL,NULL,NULL,"Masters"
8589,"University of California, Phd-JSP","NA","2025-03-10","https://www.thegradcafe.com/result/977342","Rejected on 3 Mar","Fall 2025","International","3.41",NULL,NULL,NULL,"PhD"
8590,"Emory Rollins School of Public Health, Public Health","Online DrPH Program - Public Health Preparedness and Response Track. No email. Just logged into portal and say that my status was ""admitted""","2025-03-10","https://www.thegradcafe.com/result/977341","Accepted on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Other"
8591,"University of Illinois Urbana, Chemical Engineering","NA","2025-03-10","https://www.thegradcafe.com/result/977340","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8592,"University of New Mexico, American Studies","NA","2025-03-10","https://www.thegradcafe.com/result/977339","Accepted on 10 Feb","Fall 2025","American","3.66",NULL,NULL,NULL,"PhD"
8593,"Rutgers University, French","NA","2025-03-10","https://www.thegradcafe.com/result/977338","Accepted on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8594,"Virginia Tech, Physics","Checked my Virgina tech portal out of a whim, and now my status went from “undecided” (something along those lines) to “decided.” But I don’t actually see a real decision anywhere, maybe soon. Is this happening to anyone else?","2025-03-10","https://www.thegradcafe.com/result/977337","Rejected on 12 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8595,"University of California (UCSC), Creative Writing Fiction","email to check portal. bummed about this one, but who can afford to live in sc on a grad stipend anyway :’)","2025-03-10","https://www.thegradcafe.com/result/977336","Rejected on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8596,"University of California (UCSC), Visual Studies","NA","2025-03-10","https://www.thegradcafe.com/result/977335","Rejected on 19 Feb","Fall 2025","American","3.66",NULL,NULL,NULL,"PhD"
8597,"Brooklyn College, Creative Writing Fiction","NA","2025-03-10","https://www.thegradcafe.com/result/977334","Accepted on 10 Mar","Fall 2025","American","4.01",NULL,NULL,NULL,"MFA"
8598,"University of Southern California, Computer Science","No notification, went to youSC and saw the rejection letter","2025-03-10","https://www.thegradcafe.com/result/977333","Rejected on 8 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8599,"University of California (UCSF), Tetrad","I really wasn't expecting this. I interviewed 1/31 and thought all my interviews went well","2025-03-10","https://www.thegradcafe.com/result/977331","Rejected on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8600,"Simon Fraser University, Philosophy","NA","2025-03-10","https://www.thegradcafe.com/result/977330","Accepted on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"Masters"
8601,"Boston College, Social Work","Got an email at 2:47 PM that an update was posted to my application. They gave me $30,000 in financial aid. I was an English major in undergrad and have worked in healthcare/social services for the past three years which I discussed at length in my personal statement. No GRE.","2025-03-10","https://www.thegradcafe.com/result/977329","Accepted on 10 Mar","Fall 2025","American","3.76",NULL,NULL,NULL,"Masters"
8602,"University of Washington, Electrical And Computer Engineering","NA","2025-03-10","https://www.thegradcafe.com/result/977328","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8603,"University of California (UCSC), Sociology","GPA master's. Email to check the portal. 1a/1w/3r/6p","2025-03-10","https://www.thegradcafe.com/result/977327","Rejected on 10 Mar","Fall 2025","International","4",NULL,NULL,NULL,"PhD"
8604,"New York University, Cinema Studies","NA","2025-03-10","https://www.thegradcafe.com/result/977326","Accepted on 10 Mar","Fall 2025","International","3.78",NULL,NULL,NULL,"Masters"
8605,"Wesleyan University, Physics","NA","2025-03-10","https://www.thegradcafe.com/result/977325","Rejected on 11 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8606,"Florida State University, Oceanography","I got my decision on March 3 and the funding letter on March 6. I reached out to the Professor in October last year and met her in a conference later. She was impressed and encouraged me to apply.","2025-03-10","https://www.thegradcafe.com/result/977324","Accepted on 3 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8607,"Florida State University, Oceanography","I got my decision on March 3 and the funding letter on March 6. I reached out to the Professor in October last year and met her in a conference later. She was impressed and encouraged me to apply.","2025-03-10","https://www.thegradcafe.com/result/977323","Accepted on 3 Mar","Fall 2025","International","3.45",NULL,NULL,NULL,"PhD"
8608,"University of California (UCSC), Astronomy","I got an email to check the status. and found it was a rejection. mad crazy cycle this year!!","2025-03-10","https://www.thegradcafe.com/result/977322","Rejected on 10 Mar","Fall 2025","International","3.84",NULL,NULL,NULL,"PhD"
8609,"New York University, Cinema Studies","NA","2025-03-10","https://www.thegradcafe.com/result/977321","Wait listed on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8610,"California Institute of Technology, Aerospace Engineering","Had an interview on Feb 14. Received a letter today from the committee through email.","2025-03-10","https://www.thegradcafe.com/result/977320","Rejected on 10 Mar","Fall 2025","American","3.96",NULL,NULL,NULL,"PhD"
8611,"California Institute of Technology, Mathematics","NA","2025-03-10","https://www.thegradcafe.com/result/977319","Rejected on 4 Mar","Fall 2025","International","3.68",NULL,NULL,NULL,"PhD"
8612,"Columbia University, International Affairs","NA","2025-03-10","https://www.thegradcafe.com/result/977318","Rejected on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8613,"Massachusetts Institute of Technology (MIT), Architecture","SMBT program. Tuition covered, $4.4k/mo stipend","2025-03-10","https://www.thegradcafe.com/result/977317","Accepted on 10 Mar","Fall 2025","International","4",NULL,NULL,NULL,"Masters"
8614,"University of Wisconsin, Economics","Does no interview implicitly indicate rejection at Wisconsin? Or do they admit students without the interview?","2025-03-10","https://www.thegradcafe.com/result/977316","Interview on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8615,"ETH Zurich, Earth Sciences","Top 1%, Top ~400 uni (QS ranking), 1 semester abroad, received many scholarships/grants during my BSc, 1 year work experience, 1 conference paper and 1 manuscript in revision in a Q1 journal (both as 1st author), strong LoR and SoP, got interviewed for ESOP on February 28th (ESOP status: requested).","2025-03-10","https://www.thegradcafe.com/result/977315","Accepted on 10 Mar","Fall 2025","International","3.5","324","154","3","Masters"
8616,"Duke University, Sociology","NA","2025-03-10","https://www.thegradcafe.com/result/977314","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8617,"Duke University, Physics","NA","2025-03-10","https://www.thegradcafe.com/result/977313","Rejected on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8618,"University of Virginia, Physics","NA","2025-03-10","https://www.thegradcafe.com/result/977312","Wait listed on 6 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8619,"George Mason University, Sociology","No email.","2025-03-10","https://www.thegradcafe.com/result/977311","Wait listed on 8 Mar","Fall 2025","International","3.33",NULL,NULL,NULL,"PhD"
8620,"University of Pennsylvania, Philosophy","NA","2025-03-10","https://www.thegradcafe.com/result/977310","Rejected on 10 Mar","Fall 2025","International","4",NULL,NULL,NULL,"PhD"
8621,"Michigan State University, Public Policy","Full tuition remission + Stipend + Health Insurance","2025-03-10","https://www.thegradcafe.com/result/977309","Accepted on 10 Mar","Fall 2025","International","3.33",NULL,NULL,NULL,"Masters"
8622,"University of Southern California, Aerospace Engineering","NA","2025-03-10","https://www.thegradcafe.com/result/977308","Accepted on 7 Mar","Fall 2025","International","3.56",NULL,NULL,NULL,"Masters"
8623,"Texas Tech University, Higher Education","Applied two days after 1/15 priority deadline.","2025-03-10","https://www.thegradcafe.com/result/977307","Accepted on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8624,"University of Washington, English","for anyone who got in straight out of undergrad, you have my admiration and best wishes!","2025-03-10","https://www.thegradcafe.com/result/977306","Rejected on 10 Mar","Fall 2025","American","3.92",NULL,NULL,NULL,"MFA"
8625,"Columbia University, Art History","no fellowship or scholarship","2025-03-10","https://www.thegradcafe.com/result/977305","Accepted on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8626,"Texas Tech University, Philosophy","NA","2025-03-10","https://www.thegradcafe.com/result/977303","Wait listed on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8627,"Harvard University, Film and Visual Studies","NA","2025-03-10","https://www.thegradcafe.com/result/977302","Rejected on 28 Feb","Fall 2025","American","3.6",NULL,NULL,NULL,"PhD"
8628,"Duke University, Economics","PLEASE DECLINE THE OFFER if it is DOMINATED. I have an exploding offer expiring soon. Let's move the WL!","2025-03-10","https://www.thegradcafe.com/result/977301","Wait listed on 9 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8629,"Georgia Institute of Technology, Human Computer Interaction","NA","2025-03-10","https://www.thegradcafe.com/result/977300","Accepted on 5 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8630,"University of Maryland, Human Computer Interaction","NA","2025-03-10","https://www.thegradcafe.com/result/977299","Accepted on 5 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"Masters"
8631,"University of Oklahoma, Mathematics","I had to email them about the status of my application on 6th March before I emailed this rejection.","2025-03-10","https://www.thegradcafe.com/result/977298","Rejected on 10 Mar","Fall 2025","International",NULL,NULL,NULL,NULL,"PhD"
8632,"University of Oklahoma, Mathematics","I had to email them about the status of my application on 6th March before I emailed this rejection.","2025-03-10","https://www.thegradcafe.com/result/977297","Rejected on 10 Mar","Fall 2025","International","3.6",NULL,NULL,NULL,"PhD"
8633,"Suffolk University, Clinical Psychology","Ignore status - has anyone hard back from Suffolk?","2025-03-10","https://www.thegradcafe.com/result/977296","Wait listed on 10 Mar","Fall 2025","American",NULL,NULL,NULL,NULL,"PhD"
8634,"University of New Hampshire, Mathematics Education","NA","2025-03-10","https://www.thegradcafe.com/result/977295","Rejected on 10 Mar","Fall 2025","International","3.6",NULL,NULL,NULL,"PhD"
8635,"Columbia University, International Affairs","No GRE. 3+ years professional experience. No financial aid.","2025-03-10","https://www.thegradcafe.com/result/977294","Accepted on 7 Mar","Fall 2025","American","3.85",NULL,NULL,NULL,"Masters"
8636,"University of Washington, Theatre (PATP)","I had to email them to get my status update. They said that they had already made their decisions and to try again next cycle. Not sure why they haven't emailed everyone who's auditioned saying they haven't made it to the next steps.","2025-03-10","https://www.thegradcafe.com/result/977293","Rejected on 10 Mar","Fall 2025","American","3.45",NULL,NULL,NULL,"MFA"
